,Drug_ID1,Drug_ID2,Weight
1165639,DB00807,DB00645,0.7325581395348837
1165892,DB00807,DB01086,0.7044444444444444
1165960,DB00807,DB00473,0.5029071084322941
1166034,DB00807,DB01002,0.7011494252873564
1166086,DB00807,DB00892,0.787109375
1166509,DB00808,DB00524,0.7513661202185791
1167510,DB00808,DB00808,0.8333333333333334
1167599,DB00808,DB01324,0.7021052631578947
1168036,DB00809,DB00875,0.5428562005034477
1168039,DB00809,DB06230,0.5326467916701136
1168044,DB00809,DB00714,0.5138853921555419
1168046,DB00809,DB00647,0.560799577514662
1168054,DB00809,DB00683,0.5120209360047702
1168058,DB00809,DB00913,0.5214210379191089
1168068,DB00809,DB01588,0.5077688417746359
1168070,DB00809,DB00496,0.8568333254731811
1168078,DB00809,DB01452,0.5390469393951515
1168080,DB00809,DB01192,0.5387085534721585
1168101,DB00809,DB04843,0.5573793196234419
1168117,DB00809,DB00802,0.5083197068829951
1168120,DB00809,DB00477,0.5174049886034865
1168166,DB00809,DB00246,0.5493220128811018
1168202,DB00809,DB00899,0.5461388551621772
1168216,DB00809,DB00611,0.5394100766942683
1168217,DB00809,DB06207,0.5343243520939244
1168221,DB00809,DB00275,0.5186190535280945
1168223,DB00809,DB00334,0.5047127895631244
1168234,DB00809,DB00656,0.5112147505249715
1168275,DB00809,DB00785,0.6570596978557505
1168278,DB00809,DB11855,0.6756494414454942
1168287,DB00809,DB09205,0.533233486606886
1168334,DB00809,DB06016,0.507330776932044
1168351,DB00809,DB00708,0.5448331715984291
1168367,DB00809,DB00209,0.5344862900727773
1168384,DB00809,DB00810,0.552420266247942
1168387,DB00809,DB00411,0.6779618704646957
1168401,DB00809,DB00751,0.5005959459758627
1168431,DB00809,DB11181,0.6876316899662042
1168433,DB00809,DB06787,0.6958544839255497
1168453,DB00809,DB00747,0.7290776828039989
1168465,DB00809,DB00796,0.510447023083848
1168469,DB00809,DB08897,0.843141392258171
1168470,DB00809,DB00517,0.7801718326428316
1168473,DB00809,DB00183,0.5012941258478428
1168475,DB00809,DB01231,0.8062127835841535
1168497,DB00809,DB00854,0.5479379670899065
1168529,DB00809,DB00960,0.502148244434791
1168548,DB00809,DB00968,0.5053942898573112
1168592,DB00809,DB01019,0.6705276705276706
1168614,DB00809,DB01625,0.5559988012050309
1168633,DB00809,DB01359,0.5019860955016745
1168644,DB00809,DB00484,0.5247506584001158
1168654,DB00809,DB09076,0.8435361901959512
1168683,DB00809,DB00800,0.5361183044617863
1168684,DB00809,DB01337,0.5150162699250421
1168687,DB00809,DB01409,0.6753861155597615
1168688,DB00809,DB05271,0.5302766677263885
1168721,DB00809,DB00921,0.542573237692528
1168722,DB00809,DB00699,0.5275128828470986
1168723,DB00809,DB00387,0.863849765258216
1168741,DB00809,DB00813,0.5294207993824321
1168743,DB00809,DB00986,0.8020904399026692
1168756,DB00809,DB00575,0.529876333886643
1168757,DB00809,DB00844,0.5306901180153268
1168758,DB00809,DB00728,0.524725279539969
1168762,DB00809,DB00725,0.8525904241127337
1168771,DB00809,DB06702,0.8618216026176553
1168788,DB00809,DB00193,0.5987400242135217
1168825,DB00809,DB00633,0.5233780824013551
1168831,DB00809,DB00737,0.504318195370156
1168845,DB00809,DB01209,0.5146409761047345
1168868,DB00809,DB00391,0.5012129045832833
1168902,DB00809,DB00268,0.5408119089855297
1168916,DB00809,DB00590,0.5040084273022948
1168917,DB00809,DB01075,0.5850374804540528
1168930,DB00809,DB01338,0.5152690075141815
1168933,DB00809,DB01235,0.5206394978783422
1168949,DB00809,DB00704,0.533885693977092
1168956,DB00809,DB01288,0.5012463690780732
1168960,DB00809,DB00497,0.5263207253635455
1168977,DB00809,DB00867,0.5016544233159915
1168984,DB00809,DB00809,1.0
1168986,DB00809,DB00876,0.5285167509750045
1168992,DB00809,DB09209,0.5356582143077047
1168997,DB00809,DB00723,0.532453106922148
1169015,DB00809,DB00956,0.5366617270973387
1169020,DB00809,DB01069,0.5957133721424136
1169034,DB00809,DB06694,0.5293306368844378
1169054,DB00809,DB00457,0.5197951528366521
1169062,DB00809,DB00835,0.8465737597939643
1169063,DB00809,DB00185,0.699656766241414
1169066,DB00809,DB01253,0.5345273702852061
1169077,DB00809,DB00292,0.5002048752676652
1169085,DB00809,DB00462,0.8036163976636311
1169090,DB00809,DB01221,0.5224376612915927
1169125,DB00809,DB06204,0.5325483980396214
1169133,DB00809,DB06216,0.5079894411626005
1169167,DB00809,DB01184,0.5155649953248523
1169193,DB00809,DB04855,0.5121341891416453
1169208,DB00809,DB01036,0.8636923509169749
1169216,DB00809,DB00332,0.6351468614557398
1169239,DB00809,DB01233,0.5321423454661643
1169261,DB00809,DB00383,0.8061550370994709
1169275,DB00809,DB00211,0.5383964356335137
1169294,DB00809,DB01018,0.5242577606261124
1169298,DB00809,DB00568,0.5507295854718022
1169311,DB00809,DB06764,0.5390297329111385
1169318,DB00809,DB00420,0.615828117680331
1169319,DB00809,DB01239,0.6188082829090272
1169323,DB00809,DB00572,0.7297642861666039
1169345,DB00809,DB00392,0.6467495455060731
1169353,DB00809,DB00454,0.5438783093710383
1169356,DB00809,DB00245,0.5413948828853646
1169363,DB00809,DB00424,0.8695652173913043
1169369,DB00809,DB00678,0.5207288307895434
1169371,DB00809,DB01618,0.5408989193952428
1169373,DB00809,DB00177,0.5240158408586122
1169379,DB00809,DB00354,0.5302778509541143
1169380,DB00809,DB00363,0.5605978836035451
1169381,DB00809,DB01135,0.5311730354848373
1169386,DB00809,DB01591,0.8634614638601654
1169388,DB00809,DB12278,0.6681095319133665
1169403,DB00809,DB00376,0.8530596978557505
1169408,DB00809,DB01224,0.5720229516248315
1169463,DB00809,DB00863,0.532669512186777
1169468,DB00809,DB01062,0.7973178293841449
1169476,DB00809,DB09300,0.7389030620986444
1169477,DB00809,DB01142,0.5493650458053518
1169481,DB00809,DB06274,0.5457327681313147
1169483,DB00809,DB01226,0.5068823998646393
1169509,DB00809,DB14185,0.5356641253532187
1169545,DB00809,DB00589,0.5008287754515571
1169548,DB00809,DB00670,0.5401365998223878
1169560,DB00809,DB00366,0.5568160163782662
1169578,DB00809,DB08950,0.5296679996363619
1169591,DB00809,DB08801,0.5962711405847718
1169609,DB00809,DB00668,0.5284955372774892
1169619,DB00809,DB01200,0.5032013375743705
1169625,DB00809,DB00715,0.5070438686793306
1169628,DB00809,DB00408,0.5463436590607694
1169635,DB00809,DB06800,0.5059966324237671
1169670,DB00809,DB06594,0.5056790638841536
1169675,DB00809,DB00370,0.5022601693503668
1169677,DB00809,DB00571,0.5079170707390365
1169678,DB00809,DB01227,0.5183062034416557
1169682,DB00809,DB08822,0.512813002968625
1169702,DB00809,DB00342,0.6361136260490169
1169708,DB00809,DB01085,0.8596813725490197
1169712,DB00809,DB00629,0.5178806559041959
1169731,DB00809,DB00388,0.539409358677844
1169735,DB00809,DB00202,0.5801064224045075
1169756,DB00809,DB00318,0.5418711103283946
1169759,DB00809,DB00298,0.5397978822881249
1169766,DB00809,DB06144,0.5053789062199671
1169798,DB00809,DB00295,0.5075753980029151
1169838,DB00809,DB13720,0.5141909551248947
1169859,DB00809,DB01238,0.5442426147811088
1169861,DB00809,DB00508,0.587769511793623
1169868,DB00809,DB01403,0.5888244676814332
1169872,DB00809,DB11235,0.6713809716979503
1169887,DB00809,DB09272,0.5352815079314395
1169897,DB00809,DB00340,0.8652749953061756
1169926,DB00810,DB00875,0.5884314181692113
1169934,DB00810,DB00714,0.5142364276267292
1169936,DB00810,DB00647,0.5043245837750386
1169951,DB00810,DB00217,0.5051891253147768
1169960,DB00810,DB00496,0.5594757753433548
1169990,DB00810,DB00933,0.5202262640400527
1169995,DB00810,DB00598,0.5133744133036834
1170010,DB00810,DB00477,0.5144037175108102
1170018,DB00810,DB00836,0.5034651196188556
1170036,DB00810,DB01100,0.5159666788067422
1170049,DB00810,DB00306,0.5231389801175741
1170056,DB00810,DB00246,0.5363397604858445
1170084,DB00810,DB00237,0.5222659272391368
1170091,DB00810,DB00983,0.518296248645036
1170108,DB00810,DB01624,0.5418457279693618
1170112,DB00810,DB00333,0.5115058045946977
1170122,DB00810,DB00696,0.5221739475330995
1170124,DB00810,DB00656,0.5287641800356221
1170130,DB00810,DB00612,0.515994463775469
1170198,DB00810,DB00850,0.5151445434437146
1170224,DB00810,DB06016,0.5228101944261537
1170232,DB00810,DB01193,0.5093532071342123
1170236,DB00810,DB00565,0.5438275171723447
1170257,DB00810,DB00209,0.6877532827437413
1170271,DB00810,DB00264,0.5150028304308946
1170274,DB00810,DB00810,1.0
1170277,DB00810,DB00411,0.6275620138371223
1170281,DB00810,DB00187,0.5082590021583482
1170316,DB00810,DB00416,0.7154090121212668
1170343,DB00810,DB00747,0.6602016443923293
1170359,DB00810,DB08897,0.5552224148399943
1170360,DB00810,DB00517,0.5945356478073672
1170365,DB00810,DB01231,0.6475565732420857
1170368,DB00810,DB01114,0.525121993187856
1170369,DB00810,DB00353,0.520028559441255
1170399,DB00810,DB01336,0.5286049785552279
1170419,DB00810,DB00960,0.5092108339685085
1170429,DB00810,DB00502,0.5255060939141608
1170445,DB00810,DB00849,0.5145257956645489
1170460,DB00810,DB04846,0.5028037666196282
1170473,DB00810,DB04861,0.5221854762164814
1170523,DB00810,DB01359,0.525472359989199
1170537,DB00810,DB00734,0.5068610250508052
1170544,DB00810,DB09076,0.5570115519379795
1170559,DB00810,DB00372,0.5194476516207401
1170568,DB00810,DB00335,0.5125101087080003
1170572,DB00810,DB00418,0.5141526006877196
1170578,DB00810,DB05271,0.5300863134272978
1170613,DB00810,DB00387,0.6141524897884926
1170633,DB00810,DB00986,0.6283234649285178
1170640,DB00810,DB06684,0.5314469713378097
1170648,DB00810,DB00728,0.6946236936631113
1170652,DB00810,DB00725,0.5522146388770731
1170661,DB00810,DB06702,0.5466512604139174
1170675,DB00810,DB04946,0.5022245053608348
1170678,DB00810,DB00193,0.5709066125974945
1170690,DB00810,DB01351,0.5247389686713787
1170697,DB00810,DB00450,0.5062572750490228
1170706,DB00810,DB01102,0.5294465523879324
1170714,DB00810,DB01001,0.5138909968323767
1170792,DB00810,DB00268,0.530398832743476
1170807,DB00810,DB01075,0.5149547945912359
1170815,DB00810,DB00221,0.5123572058278661
1170823,DB00810,DB01235,0.5056050857451936
1170835,DB00810,DB01214,0.5029551086308507
1170843,DB00810,DB00938,0.5363823701933154
1170846,DB00810,DB01288,0.5193542412317913
1170862,DB00810,DB00979,0.5203983566068205
1170869,DB00810,DB00490,0.5081506338361347
1170874,DB00810,DB00809,0.552420266247942
1170875,DB00810,DB00673,0.5161782031936785
1170896,DB00810,DB00521,0.5133522584633606
1170910,DB00810,DB01069,0.5454586000925083
1170952,DB00810,DB00835,0.5497461078196865
1170953,DB00810,DB00185,0.6161976991652104
1170968,DB00810,DB00732,0.7110898792021486
1170973,DB00810,DB01267,0.5093695023968853
1170975,DB00810,DB00462,0.6013434394988798
1170999,DB00810,DB00604,0.5083262450760585
1171002,DB00810,DB01146,0.5378376673217765
1171015,DB00810,DB06204,0.506848314855025
1171023,DB00810,DB06216,0.5075645169859295
1171035,DB00810,DB00942,0.5785782415809638
1171057,DB00810,DB01184,0.5017117072083523
1171086,DB00810,DB09421,0.5407228198652559
1171098,DB00810,DB01036,0.5489874461050255
1171099,DB00810,DB08883,0.5013003569970345
1171120,DB00810,DB01149,0.5016115650240753
1171129,DB00810,DB01233,0.570646156821866
1171146,DB00810,DB01353,0.5250665850980664
1171151,DB00810,DB00383,0.6273077619047825
1171153,DB00810,DB00248,0.5140883447168144
1171172,DB00810,DB00771,0.5218920817369092
1171188,DB00810,DB00568,0.5654183980855515
1171203,DB00810,DB00514,0.61063223679162
1171208,DB00810,DB00420,0.5767712025884119
1171209,DB00810,DB01239,0.5644906237552388
1171213,DB00810,DB00572,0.6640399442944573
1171235,DB00810,DB00392,0.6510619046367143
1171243,DB00810,DB00454,0.5540661489822775
1171246,DB00810,DB00245,0.5795510691847778
1171253,DB00810,DB00424,0.5607209704631938
1171260,DB00810,DB01621,0.5274181551027487
1171261,DB00810,DB01618,0.5591585747875659
1171269,DB00810,DB00354,0.6529363185221918
1171270,DB00810,DB00363,0.5309470135927292
1171271,DB00810,DB01135,0.6870504909507288
1171276,DB00810,DB01591,0.5665018761194555
1171278,DB00810,DB12278,0.5691007689531472
1171293,DB00810,DB00376,0.6148352808885038
1171298,DB00810,DB01224,0.5418676702850344
1171353,DB00810,DB00863,0.5395971407142592
1171358,DB00810,DB01062,0.6164767184326484
1171366,DB00810,DB09300,0.5217478703433519
1171367,DB00810,DB01142,0.5489085512018518
1171399,DB00810,DB14185,0.5253039014192467
1171438,DB00810,DB00670,0.6727014095832743
1171450,DB00810,DB00366,0.510946611424954
1171473,DB00810,DB00433,0.5105943878801552
1171481,DB00810,DB08801,0.5150014094222107
1171486,DB00810,DB01339,0.5523795241149095
1171518,DB00810,DB00408,0.5280188053782854
1171531,DB00810,DB00219,0.5277861858649034
1171557,DB00810,DB00679,0.5134708253430734
1171565,DB00810,DB00370,0.5207498674675924
1171567,DB00810,DB00571,0.5148219798235568
1171568,DB00810,DB01227,0.5845134872939141
1171592,DB00810,DB00342,0.597952633257576
1171598,DB00810,DB01085,0.5334728269855421
1171741,DB00810,DB00184,0.5928783249748475
1171749,DB00810,DB01238,0.5388839044442275
1171751,DB00810,DB00508,0.6114688715362336
1171753,DB00810,DB01297,0.5040553388305972
1171758,DB00810,DB01403,0.5457142833657772
1171767,DB00810,DB01203,0.5204320338756897
1171784,DB00810,DB01623,0.5272037038304022
1171787,DB00810,DB00340,0.5708308804484599
1171833,DB00811,DB01024,0.5132059843827598
1172567,DB00811,DB00811,0.8333333333333334
1172937,DB00811,DB00688,0.509793223422829
1173708,DB00812,DB02266,0.6775829916222621
1173752,DB00812,DB13346,0.6855456459090702
1173783,DB00812,DB01399,0.841796844911865
1173802,DB00812,DB00939,0.7427764956698057
1173803,DB00812,DB01009,0.7936662939698372
1173808,DB00812,DB00963,0.8381009072662513
1173820,DB00812,DB01014,0.5519052128645677
1173912,DB00812,DB01628,0.7981481715947201
1173914,DB00812,DB00159,0.5005604325230748
1173938,DB00812,DB01435,0.6737370363654224
1173952,DB00812,DB11327,0.5145195118519905
1173965,DB00812,DB09214,0.8448267321771916
1173996,DB00812,DB01419,0.6599360620932094
1174008,DB00812,DB13783,0.8432129239787126
1174020,DB00812,DB00788,0.8139679000870116
1174047,DB00812,DB00586,0.6879996971777653
1174050,DB00812,DB01600,0.6699010603148281
1174063,DB00812,DB00316,0.6744938027607886
1174110,DB00812,DB09212,0.8359771746550676
1174146,DB00812,DB00500,0.6710333563189189
1174161,DB00812,DB00210,0.5080054890700515
1174201,DB00812,DB08910,0.526650698625132
1174206,DB00812,DB11079,0.6500403095635169
1174245,DB00812,DB14006,0.52080800765393
1174251,DB00812,DB01050,0.6803249701708017
1174281,DB00812,DB00469,0.8312175092566951
1174460,DB00812,DB00573,0.725220343484552
1174499,DB00812,DB00812,1.0
1174512,DB00812,DB00712,0.8330759146793069
1174514,DB00812,DB09216,0.8342262388100471
1174521,DB00812,DB13167,0.7846214410774565
1174578,DB00812,DB00814,0.8320394751749992
1174584,DB00812,DB00605,0.5490236986183629
1174590,DB00812,DB00465,0.6864727378114702
1174607,DB00812,DB00480,0.5202118800928494
1174617,DB00812,DB08439,0.7740158645389664
1174640,DB00812,DB11323,0.6586307622953204
1174686,DB00812,DB09213,0.6763709747920533
1174719,DB00812,DB00936,0.6252089348293056
1174820,DB00812,DB00821,0.660694812647042
1174828,DB00812,DB01283,0.8353821684664733
1174848,DB00812,DB00461,0.8352457439464395
1174992,DB00812,DB01401,0.6606468655402713
1175025,DB00812,DB06802,0.846687948640178
1175054,DB00812,DB11071,0.6826033650350465
1175100,DB00812,DB00482,0.595959105570046
1175109,DB00812,DB00870,0.6641482661004955
1175132,DB00812,DB00861,0.8269808169612153
1175157,DB00812,DB00328,0.6870799583537494
1175182,DB00812,DB00749,0.7118667799028606
1175222,DB00812,DB04743,0.7561319613551661
1175227,DB00812,DB00554,0.8390948472970766
1175241,DB00812,DB13501,0.6846527538751781
1175252,DB00812,DB00991,0.8610687241630148
1175323,DB00812,DB00533,0.7786679698528486
1175333,DB00812,DB00784,0.8359771746550676
1175339,DB00812,DB06725,0.8263104282626577
1175368,DB00812,DB11201,0.6692533712056005
1175421,DB00812,DB00580,0.5758641787333666
1175466,DB00812,DB06736,0.8390948472970766
1175596,DB00813,DB00875,0.500225470439436
1175599,DB00813,DB06230,0.7001799022110187
1175606,DB00813,DB00647,0.6973855400996251
1175618,DB00813,DB00913,0.6257470442352004
1175621,DB00813,DB00217,0.5046810880043332
1175630,DB00813,DB00496,0.5465465029450235
1175638,DB00813,DB01452,0.6833212950126804
1175640,DB00813,DB01192,0.657162342810778
1175660,DB00813,DB00933,0.5040157313522736
1175665,DB00813,DB00598,0.535444471016129
1175672,DB00813,DB09082,0.5064563874074451
1175677,DB00813,DB00802,0.6040917545533455
1175686,DB00813,DB11691,0.5258124019608666
1175688,DB00813,DB00836,0.5602886554895465
1175704,DB00813,DB11130,0.5033295085102313
1175706,DB00813,DB01100,0.5241283480424165
1175761,DB00813,DB00983,0.5298178446471197
1175762,DB00813,DB00899,0.7341805723400184
1175776,DB00813,DB00611,0.7106729210372292
1175777,DB00813,DB06207,0.5348663206600898
1175782,DB00813,DB00333,0.5686725013804991
1175794,DB00813,DB00656,0.5299484659301822
1175800,DB00813,DB00612,0.5195096459023049
1175847,DB00813,DB09205,0.5199289706893507
1175853,DB00813,DB09049,0.5673643363133222
1175902,DB00813,DB01193,0.5218473435859915
1175911,DB00813,DB00708,0.7654068031962217
1175928,DB00813,DB05039,0.5192630929372019
1175941,DB00813,DB00264,0.5201518044978038
1176013,DB00813,DB00747,0.5128811314420418
1176029,DB00813,DB08897,0.5210262362664339
1176030,DB00813,DB00517,0.50742121733252
1176033,DB00813,DB00183,0.5124707112697999
1176035,DB00813,DB01231,0.5445739951102978
1176057,DB00813,DB00854,0.7137852725852983
1176089,DB00813,DB00960,0.5152933691133095
1176099,DB00813,DB00502,0.5163478475537255
1176130,DB00813,DB04846,0.5167651053435232
1176143,DB00813,DB04861,0.5225379230871611
1176193,DB00813,DB01359,0.5206671409020274
1176194,DB00813,DB00637,0.5066096049293644
1176214,DB00813,DB09076,0.5271211525521682
1176229,DB00813,DB00372,0.5037086873980453
1176238,DB00813,DB00335,0.5225155503574846
1176243,DB00813,DB00800,0.5186828748326925
1176248,DB00813,DB05271,0.514287682037243
1176271,DB00813,DB09080,0.5118912598226172
1176281,DB00813,DB00921,0.6969206977251647
1176283,DB00813,DB00387,0.539751510058566
1176301,DB00813,DB00813,1.0
1176303,DB00813,DB00986,0.53085871733252
1176316,DB00813,DB00575,0.5117120047921341
1176317,DB00813,DB00844,0.699870389013376
1176322,DB00813,DB00725,0.5187510046621405
1176331,DB00813,DB06702,0.5174153536921945
1176348,DB00813,DB00193,0.6020313426472789
1176358,DB00813,DB01274,0.515592716969807
1176367,DB00813,DB00450,0.5176251897663712
1176376,DB00813,DB01102,0.5368040682835211
1176384,DB00813,DB01001,0.5109289667426911
1176391,DB00813,DB00737,0.5228319170572951
1176405,DB00813,DB01209,0.6498950887725988
1176462,DB00813,DB00268,0.5313792776977266
1176476,DB00813,DB00590,0.5340006149252131
1176485,DB00813,DB00221,0.5103550565303242
1176505,DB00813,DB01214,0.509669984955682
1176509,DB00813,DB00704,0.6883133386225507
1176513,DB00813,DB00938,0.5272438708792696
1176516,DB00813,DB01288,0.5268452560657466
1176520,DB00813,DB00497,0.6547081686359247
1176537,DB00813,DB00867,0.5100113976003601
1176544,DB00813,DB00809,0.5294207993824321
1176546,DB00813,DB00876,0.5085174413443825
1176552,DB00813,DB09209,0.7058538917575062
1176557,DB00813,DB00723,0.5144013967300789
1176566,DB00813,DB00521,0.5175772787525463
1176575,DB00813,DB00956,0.6593330991660659
1176577,DB00813,DB00652,0.576338296739828
1176592,DB00813,DB06774,0.5054035445376627
1176594,DB00813,DB06694,0.5132446629631179
1176614,DB00813,DB00457,0.5417087083154478
1176622,DB00813,DB00835,0.5160384994715196
1176645,DB00813,DB00462,0.5179468449475828
1176650,DB00813,DB01221,0.5032517644696983
1176669,DB00813,DB00604,0.5133066188496224
1176685,DB00813,DB06204,0.65181047931798
1176727,DB00813,DB01184,0.5170807133751338
1176768,DB00813,DB01036,0.5164718922259269
1176780,DB00813,DB01608,0.5091778809020248
1176790,DB00813,DB01149,0.5080215405293238
1176821,DB00813,DB00383,0.5401833141067135
1176835,DB00813,DB00211,0.5209161592461252
1176858,DB00813,DB00568,0.5106230166256657
1176873,DB00813,DB00514,0.5571900173598262
1176878,DB00813,DB00420,0.5142725681440893
1176879,DB00813,DB01239,0.5028635371296845
1176883,DB00813,DB00572,0.5293604496919777
1176905,DB00813,DB00392,0.505461244850618
1176913,DB00813,DB00454,0.5239296929243195
1176923,DB00813,DB00424,0.5294207993824321
1176929,DB00813,DB00678,0.5031260867665449
1176933,DB00813,DB00177,0.5067376525057702
1176940,DB00813,DB00363,0.5024947671529492
1176946,DB00813,DB01591,0.5380243597647941
1176948,DB00813,DB12278,0.5175935083332167
1176963,DB00813,DB00376,0.5397558514885129
1176968,DB00813,DB01224,0.5024572938819714
1176987,DB00813,DB00346,0.5233453370489095
1177010,DB00813,DB00327,0.5338786191057457
1177028,DB00813,DB01062,0.5359932483716564
1177036,DB00813,DB09300,0.5024159100394585
1177041,DB00813,DB06274,0.7297948726310128
1177138,DB00813,DB08950,0.5138410074349878
1177143,DB00813,DB00433,0.5046520816776784
1177149,DB00813,DB01183,0.5202703950144231
1177169,DB00813,DB00668,0.5102590881909242
1177195,DB00813,DB06800,0.6432658052835024
1177227,DB00813,DB00679,0.526439167287993
1177235,DB00813,DB00370,0.5016550394942595
1177237,DB00813,DB00571,0.5212982096565261
1177238,DB00813,DB01227,0.569071014187592
1177262,DB00813,DB00342,0.5416927770295193
1177268,DB00813,DB01085,0.5075665402951183
1177291,DB00813,DB00388,0.5177787198598618
1177316,DB00813,DB00318,0.6961399660265711
1177319,DB00813,DB00298,0.5505782810343808
1177326,DB00813,DB06144,0.5310183311808622
1177328,DB00813,DB00591,0.5065409798855999
1177334,DB00813,DB01162,0.5250789934654203
1177358,DB00813,DB00295,0.6462563498068875
1177392,DB00813,DB04908,0.5079350409016706
1177421,DB00813,DB00508,0.5026548665016984
1177437,DB00813,DB01203,0.514222981058626
1177447,DB00813,DB09272,0.6978018703192764
1177457,DB00813,DB00340,0.533920989763048
1177466,DB00813,DB01081,0.5187343837440866
1177488,DB00814,DB02266,0.6897628059607297
1177532,DB00814,DB13346,0.6953237525144925
1177563,DB00814,DB01399,0.8782435129740519
1177582,DB00814,DB00939,0.7658124216917481
1177583,DB00814,DB01009,0.8130794794679376
1177588,DB00814,DB00963,0.8729050279329608
1177600,DB00814,DB01014,0.5762726228478218
1177692,DB00814,DB01628,0.8382596935787832
1177718,DB00814,DB01435,0.7004662004662006
1177732,DB00814,DB11327,0.5249873449814183
1177745,DB00814,DB09214,0.8751229105211408
1177776,DB00814,DB01419,0.6829228243021346
1177788,DB00814,DB13783,0.8711980136561142
1177800,DB00814,DB00788,0.8410093699382855
1177827,DB00814,DB00586,0.6837569777820204
1177830,DB00814,DB01600,0.7101449275362318
1177843,DB00814,DB00316,0.6887713159967852
1177854,DB00814,DB00945,0.502768637364285
1177890,DB00814,DB09212,0.8562091503267973
1177926,DB00814,DB00500,0.7167689161554192
1177981,DB00814,DB08910,0.5429699883921595
1177986,DB00814,DB11079,0.6880482456140351
1178025,DB00814,DB14006,0.521819039882181
1178031,DB00814,DB01050,0.6870872660440205
1178061,DB00814,DB00469,0.9382716049382716
1178240,DB00814,DB00573,0.7352559272689424
1178279,DB00814,DB00812,0.8320394751749992
1178292,DB00814,DB00712,0.867457962413452
1178294,DB00814,DB09216,0.8794549266247381
1178301,DB00814,DB13167,0.817657846793391
1178358,DB00814,DB00814,1.0
1178364,DB00814,DB00605,0.5546961140036654
1178370,DB00814,DB00465,0.7042389210019269
1178387,DB00814,DB00480,0.5318033993261192
1178397,DB00814,DB08439,0.7971322902872225
1178420,DB00814,DB11323,0.687641723356009
1178466,DB00814,DB09213,0.6822973274491638
1178499,DB00814,DB00936,0.6559631751227495
1178600,DB00814,DB00821,0.706025267249757
1178608,DB00814,DB01283,0.872330547818013
1178628,DB00814,DB00461,0.8631313131313131
1178772,DB00814,DB01401,0.6936553030303031
1178805,DB00814,DB06802,0.8697318007662834
1178834,DB00814,DB11071,0.69989281886388
1178880,DB00814,DB00482,0.5990608297133343
1178889,DB00814,DB00870,0.7032032032032033
1178912,DB00814,DB00861,0.8680555555555555
1178937,DB00814,DB00328,0.6940801258016106
1178962,DB00814,DB00749,0.7384843786334816
1179002,DB00814,DB04743,0.7788417449753681
1179007,DB00814,DB00554,0.9361022364217252
1179021,DB00814,DB13501,0.6983718937446444
1179032,DB00814,DB00991,0.860576923076923
1179103,DB00814,DB00533,0.7934317473703913
1179113,DB00814,DB00784,0.8835470085470085
1179119,DB00814,DB06725,0.9285714285714284
1179148,DB00814,DB11201,0.6845833333333333
1179201,DB00814,DB00580,0.593439599408539
1179246,DB00814,DB06736,0.8646322378716745
1179364,DB00816,DB01580,0.6210860266241391
1179376,DB00816,DB00875,0.5132101714104219
1179382,DB00816,DB00871,0.6991823869278835
1179384,DB00816,DB00714,0.5272612281162559
1179401,DB00816,DB00217,0.7379953221427079
1179440,DB00816,DB00933,0.5222969424307261
1179445,DB00816,DB00598,0.7271378423644904
1179452,DB00816,DB09082,0.8477998794454491
1179460,DB00816,DB00477,0.5116895128792993
1179506,DB00816,DB00246,0.5020685883495094
1179528,DB00816,DB00397,0.5867938764076578
1179541,DB00816,DB00983,0.7827913102413454
1179558,DB00816,DB01624,0.5103122274927153
1179562,DB00816,DB00333,0.505095002421319
1179563,DB00816,DB00334,0.5445694075579594
1179572,DB00816,DB00696,0.5137753658539027
1179580,DB00816,DB00612,0.7969882474882475
1179612,DB00816,DB00449,0.7537021770745161
1179644,DB00816,DB11587,0.6979797979797979
1179652,DB00816,DB06814,0.7055016181229773
1179682,DB00816,DB01193,0.7998597310098857
1179699,DB00816,DB13139,0.884963768115942
1179708,DB00816,DB05039,0.8546725533480499
1179718,DB00816,DB00988,0.5096417620485248
1179721,DB00816,DB00264,0.8077097482097484
1179731,DB00816,DB00187,0.5296595476595477
1179741,DB00816,DB00751,0.5047389170500078
1179793,DB00816,DB00747,0.5058200700551382
1179801,DB00816,DB01210,0.6296133429809901
1179819,DB00816,DB00353,0.510220650912474
1179869,DB00816,DB00960,0.7718911098001223
1179870,DB00816,DB13345,0.555724592866167
1179910,DB00816,DB04846,0.7445063738691998
1179922,DB00816,DB00489,0.6099076086275209
1179923,DB00816,DB04861,0.7837031568726484
1179928,DB00816,DB00195,0.6310430815430816
1179973,DB00816,DB01359,0.7629481097758127
1179987,DB00816,DB00734,0.5062434871564467
1179989,DB00816,DB01079,0.5127030062471325
1179998,DB00816,DB01365,0.5247024164441895
1180000,DB00816,DB11278,0.5252479691349148
1180009,DB00816,DB00372,0.5030266562141997
1180018,DB00816,DB00335,0.8077097482097484
1180023,DB00816,DB00800,0.5011731018269372
1180028,DB00816,DB05271,0.503460640543866
1180051,DB00816,DB09080,0.8644553644553645
1180089,DB00816,DB06262,0.5813050400511127
1180125,DB00816,DB04946,0.5036786449540471
1180128,DB00816,DB00193,0.5179084625028773
1180138,DB00816,DB01274,0.8634596695821185
1180141,DB00816,DB01366,0.7134146341463415
1180147,DB00816,DB00450,0.5091367803265593
1180156,DB00816,DB01102,0.7816267226264401
1180164,DB00816,DB01001,0.8042954087751687
1180173,DB00816,DB00413,0.5132994888892258
