Disease1,Disease2,Sim_score
D009443,D013651,0.16950201339123475
D009443,D013661,0.14525359406141117
D009443,D013746,0.16154800085345453
D009443,D013786,0.16036353148387644
D009443,D013901,0.4656954134909542
D009443,D013981,0.19082538535442314
D009443,D014012,0.17809446373970092
D009443,D014125,0.15670365538487782
D009443,D014202,0.18192722536116773
D009443,D014277,0.17560351985259762
D009443,D014313,0.1574408161747264
D009443,D014390,0.17199752783665206
D009443,D014402,0.16581084340546576
D009443,D014474,0.21972354826953744
D009443,D014607,0.15624348093074933
D009443,D014653,0.14937563959972827
D009443,D014715,0.17559622331218414
D009443,D014717,0.18856825017019957
D009443,D014786,0.22644297895941823
D009443,D014826,0.17337660072839656
D009443,D014832,0.19220843024170636
D009443,D014884,0.1274568608845909
D009443,D014899,0.15066230655160834
D009443,D014901,0.16037410721687576
D009443,D014929,0.12266988052930497
D009443,D015051,0.15348241332093815
D009443,D015173,0.21670379880868454
D009443,D015175,0.153397554
D009443,D015211,0.13131495915086253
D009443,D015324,0.11639554620679537
D009443,D015325,0.12586730874705762
D009443,D015354,0.16618938482949366
D009443,D015418,0.16414628721585978
D009443,D015419,0.42990875451931193
D009443,D015493,0.1512206
D009443,D015518,0.15679504163015506
D009443,D015594,0.14314557139825723
D009443,D015835,0.22652003918127087
D009443,D015840,0.16627814768023308
D009443,D015845,0.15002253238756852
D009443,D016135,0.18974744157868745
D009443,D016136,0.1618429945689597
D009443,D016137,0.1326513332545066
D009443,D016262,0.32511610117387296
D009443,D016518,0.15921889574180403
D009443,D016750,0.3451487217432309
D009443,D016781,0.1440882975096169
D009443,D016862,0.13752012960907622
D009443,D016878,0.4196473344646895
D009443,D017042,0.11511499776006447
D009443,D017096,0.20307938865213826
D009443,D017246,0.340562008
D009443,D017253,0.21204870625770358
D009443,D017285,0.40722358182202417
D009443,D017624,0.11011288745313697
D009443,D017769,0.434374333
D009443,D018306,0.1357633857404775
D009443,D018318,0.4158510248840626
D009443,D018319,0.3792015259290723
D009443,D018458,0.16020087788851023
D009443,D018781,0.1585719160071697
D009443,D018860,0.12184636529732984
D009443,D018917,0.1570516102942005
D009443,D018980,0.14924091019196487
D009443,D019150,0.16506755630764608
D009443,D019462,0.15193993182567916
D009443,D019574,0.19559277088952226
D009443,D019636,0.28793421728608465
D009443,D019954,0.2697135439008334
D009443,D020019,0.1527466409775416
D009443,D020078,0.14915804194326304
D009443,D020146,0.11586056130634532
D009443,D020163,0.140764761
D009443,D020176,0.13066387930791762
D009443,D020178,0.16052891027152788
D009443,D020181,0.18737977484698276
D009443,D020182,0.14700408168459236
D009443,D020183,0.12128134528813114
D009443,D020184,0.12237474561826292
D009443,D020186,0.13677751752813144
D009443,D020187,0.1492509298439152
D009443,D020188,0.12188371909667335
D009443,D020189,0.13899365784294498
D009443,D020194,0.11471861568036013
D009443,D020196,0.27815118413335965
D009443,D020204,0.1265018228194461
D009443,D020205,0.12672539939369612
D009443,D020206,0.12061847049761372
D009443,D020217,0.1460289432347747
D009443,D020221,0.15707375692070324
D009443,D020225,0.12072297619683273
D009443,D020238,0.1394176803655736
D009443,D020258,0.23206035806636133
D009443,D020277,0.4376493604741449
D009443,D020288,0.12741431137070025
D009443,D020293,0.18481271617068123
D009443,D020301,0.16572227242564697
D009443,D020306,0.18735632333058772
D009443,D020323,0.1465899773478055
D009443,D020333,0.1300979867241461
D009443,D020335,0.16088310858519528
D009443,D020336,0.13801890156267702
D009443,D020338,0.14501979824959904
D009443,D020339,0.16018589350152992
D009443,D020361,0.193548269
D009443,D020362,0.12811348229541225
D009443,D020364,0.40442098367935786
D009443,D020371,0.12377708305932944
D009443,D020417,0.13532184900891897
D009443,D020421,0.2078934354927211
D009443,D020424,0.4884234970814944
D009443,D020425,0.4514117357650943
D009443,D020426,0.5184683393912077
D009443,D020427,0.4554772554893335
D009443,D020429,0.46995747228631135
D009443,D020431,0.17214316107897512
D009443,D020432,0.15508892052422363
D009443,D020433,0.19307406431119128
D009443,D020447,0.19579352350196505
D009443,D020511,0.46071848350279154
D009443,D020513,0.3037684768916061
D009443,D020521,0.23185089147895704
D009443,D020734,0.22719342809831855
D009443,D020752,0.219436185
D009443,D020754,0.1744134716387544
D009443,D020758,0.16885113255323037
D009443,D020760,0.15546388924605417
D009443,D020774,0.13478080320891409
D009443,D020779,0.12380300395132586
D009443,D020795,0.14400297765897535
D009443,D020818,0.11796075153014451
D009443,D020819,0.18080142481179634
D009443,D020828,0.12857230905680178
D009443,D020879,0.2352208305230031
D009443,D020886,0.21101784316454636
D009443,D020919,0.22650985468975185
D009443,D020921,0.15820422760648545
D009443,D020922,0.1260016408761443
D009443,D020923,0.16409849795688178
D009443,D020953,0.12695601832227815
D009443,D020955,0.1164068216281035
D009443,D024801,0.24635483812433517
D009443,D025962,0.1365531890698047
D009443,D029241,0.1226541445818415
D009443,D029242,0.1401663509725343
D009443,D029461,0.11493191030238703
D009443,D034081,0.13407280594119425
D009443,D038223,0.14232009181362337
D009443,D038642,0.14003459997515808
D009443,D046608,0.12590667628175284
D009443,D047748,0.14938367893829885
D009443,D049290,0.10380912480710076
D009443,D050798,0.12071263214427327
D009443,D051298,0.1330122708396564
D009443,D051299,0.13990153496104657
D009443,D051302,0.11982997847332941
D009443,D051303,0.17458808716101964
D009443,D052245,0.12703796227044534
D009443,D052516,0.1546869032801334
D009443,D052536,0.11069608849444643
D009443,D052537,0.11168692173005905
D009443,D052556,0.13251288231268527
D009443,D052879,0.11774268153932117
D009443,D052880,0.31749554172805966
D009443,D052919,0.11041029010696482
D009443,D052958,0.41636993861181165
D009443,D053578,0.11986298199503961
D009443,D053608,0.14361945310196797
D009443,D054000,0.12996286778178948
D009443,D054038,0.1483079010656348
D009443,D054080,0.11565011528768813
D009443,D054091,0.12508089004706913
D009443,D054546,0.11684183897731344
D009443,D054969,0.21907800556546503
D009443,D054970,0.1306200875802271
D009443,D054971,0.1924126145063081
D009443,D054972,0.13488234149426914
D009443,D054975,0.10855946613956031
D009443,D055622,0.3033274663043257
D009443,D055948,0.16365064253484132
D009443,D055955,0.11444871953303119
D009443,D055958,0.3748256525598684
D009443,D056806,0.16120847259356078
D009443,D057177,0.2145338677497369
D009443,D057178,0.11207613484667053
D009443,D057774,0.11699178191818513
D009443,D058088,0.27259565344765085
D009443,D058494,0.1287913346180129
D009443,D058496,0.12727821618772595
D009443,D058502,0.12403113483736103
D009443,D059348,0.5031868460020876
D009443,D059409,0.13446908219249346
D009443,D060486,0.11109648425560725
D009443,D060545,0.3877008896301069
D009443,D061219,0.119293861
D009443,D061220,0.11884155403573901
D009443,D061221,0.15441160988222707
D009443,D061223,0.1682414609022453
D009443,D061226,0.14367329416605906
D009443,D061247,0.12062490730683546
D009443,D061285,0.11681941070978748
D009443,D063205,0.1285009068328155
D009443,D064128,0.11985917479787289
D009443,D065166,0.12826963126093047
D009443,D065706,0.12193673558371898
D009443,D065707,0.11999835550655087
D009443,D065708,0.1160316386619186
D009444,D000160,0.14962387390867898
D009444,D000699,0.3580086551357805
D009444,D000857,0.12440434821441888
D009444,D001750,0.13347699989920084
D009444,D003294,0.12049319717239024
D009444,D005879,0.12037281354309837
D009444,D006211,0.10791748715886074
D009444,D006623,0.11723014761581141
D009444,D007319,0.13639507676662183
D009444,D009455,0.42244701351621883
D009444,D009456,0.37936248346228857
D009444,D009459,0.11398008240989341
D009444,D009461,0.24113201847119128
D009444,D009464,0.142696233
D009444,D009468,0.4584106574883349
D009444,D009471,0.3918451601654952
D009444,D009472,0.11486703234549256
D009444,D009494,0.12041737554220414
D009444,D009542,0.11289940204438542
D009444,D009759,0.13601983125276054
D009444,D009800,0.10463457407397536
D009444,D009849,0.1070151323445773
D009444,D009886,0.14132086321779502
D009444,D009896,0.1374587847374839
D009444,D009901,0.16792181747229087
D009444,D009902,0.13849401317398047
D009444,D009917,0.11661274412604457
D009444,D010211,0.12647634121426887
D009444,D010243,0.18148442417230412
D009444,D010245,0.29193120581831833
D009444,D010264,0.14201287632905402
D009444,D010291,0.14031551250086025
D009444,D010292,0.12779460026530415
D009444,D010300,0.15907335026682784
D009444,D010301,0.10769305914161915
D009444,D010302,0.13085672611642585
D009444,D010468,0.16220485105677745
D009444,D010523,0.5303708411961241
D009444,D010524,0.47199850129781956
D009444,D010591,0.1127515678857303
D009444,D010661,0.12673811011268862
D009444,D010845,0.10589250134101198
D009444,D010871,0.11174731152062126
D009444,D010899,0.10798446723724571
D009444,D010900,0.17428282855113367
D009444,D010911,0.1468355207824349
D009444,D011007,0.113334603
D009444,D011051,0.33463684789653103
D009444,D011052,0.27541521797340635
D009444,D011115,0.46013164797606565
D009444,D011128,0.4124716089726298
D009444,D011129,0.49758019910041834
D009444,D011218,0.11312324114100633
D009444,D011304,0.11075579374923668
D009444,D011557,0.13202719631255852
D009444,D011559,0.12146870547480029
D009444,D011595,0.12983669773849443
D009444,D011596,0.15063833628247977
D009444,D011681,0.1413600790287551
D009444,D011782,0.13464689996044482
D009444,D011843,0.4096561917315051
D009444,D012019,0.38814811518363257
D009444,D012021,0.13137735646719245
D009444,D012035,0.33286909536855347
D009444,D012133,0.11547129956068494
D009444,D012148,0.11794685722548884
D009444,D012202,0.11254728331333266
D009444,D012415,0.10656817854984131
D009444,D012497,0.1050688430609427
D009444,D012585,0.3801218073270757
D009444,D012607,0.11755806101148596
D009444,D012608,0.13454389297905453
D009444,D012618,0.099797438
D009444,D012640,0.17012976188709292
D009444,D012678,0.20290395468396955
D009444,D012791,0.10715482228985147
D009444,D012851,0.11975998696308557
D009444,D012887,0.15847558319790284
D009444,D012891,0.15594159908483216
D009444,D012892,0.1340362643849607
D009444,D012893,0.19207541056411886
D009444,D013009,0.10990499988531428
D009444,D013035,0.1407033069095702
D009444,D013036,0.11795671986005099
D009444,D013064,0.15859907889898184
D009444,D013106,0.1484549225112401
D009444,D013117,0.13632996570546616
D009444,D013118,0.19415064381049107
D009444,D013119,0.16247329399178018
D009444,D013120,0.13801562628610287
D009444,D013132,0.14371981912312357
D009444,D013226,0.13451865955972633
D009444,D013285,0.14717832731191305
D009444,D013341,0.11327096396640526
D009444,D013342,0.11908986238070059
D009444,D013344,0.11031118486826363
D009444,D013345,0.142664452
D009444,D013349,0.11181400870928442
D009444,D013353,0.11219579110919638
D009444,D013494,0.11176934377199506
D009444,D013547,0.11628242993940745
D009444,D013575,0.13872168038537322
D009444,D013595,0.1253186864063365
D009444,D013606,0.10750586133566764
D009444,D013631,0.3414983996886964
D009444,D013641,0.34469635774697494
D009444,D013651,0.11973527470466452
D009444,D013661,0.10834837425933039
D009444,D013746,0.11590292445821855
D009444,D013786,0.1171385075544256
D009444,D013901,0.37700282539007807
D009444,D013981,0.13803791292487413
D009444,D014012,0.13030615299129672
D009444,D014125,0.11281920853621401
D009444,D014202,0.13361901279713695
D009444,D014277,0.12752115145535098
D009444,D014313,0.1144295489390261
D009444,D014390,0.12670262438553268
D009444,D014402,0.12275945284171179
D009444,D014474,0.16719809185867246
D009444,D014607,0.4152348831579567
D009444,D014653,0.11100874966785741
D009444,D014715,0.12779796247988348
D009444,D014717,0.13959263643819664
D009444,D014786,0.17366223200738076
D009444,D014826,0.12753945331079342
D009444,D014832,0.14282745149538098
D009444,D014884,0.10417601149649713
D009444,D014899,0.11129559264599773
D009444,D014901,0.11662516884351462
D009444,D014929,0.11571691140711153
D009444,D015051,0.1119706185785192
D009444,D015173,0.16581890604146063
D009444,D015175,0.11041186465571795
D009444,D015211,0.1056207022047414
D009444,D015324,0.1035290519845183
D009444,D015325,0.10460354678704147
D009444,D015354,0.11866005595489859
D009444,D015418,0.11925268505617703
D009444,D015419,0.35241489908117607
D009444,D015493,0.12005787676590762
D009444,D015518,0.11239440961995555
D009444,D015594,0.11318572175631474
D009444,D015835,0.17225575620050493
D009444,D015840,0.11777129019143158
D009444,D015845,0.11418746947557475
D009444,D016135,0.1386204661943696
D009444,D016136,0.11539679853520612
D009444,D016137,0.10928269006950367
D009444,D016262,0.26683045964772756
D009444,D016518,0.11788715075764296
D009444,D016750,0.42050640154701585
D009444,D016781,0.10882448005626502
D009444,D016862,0.10826586117289975
D009444,D016878,0.3566412996107991
D009444,D017042,0.10251978045830097
D009444,D017096,0.1521935288077145
D009444,D017246,0.2810139949631511
D009444,D017253,0.15761974870191442
D009444,D017285,0.3302042037426278
D009444,D017624,0.1002131823573704
D009444,D017769,0.3563646513455218
D009444,D018306,0.10824399046143048
D009444,D018318,0.33663820036117115
D009444,D018319,0.31176496332592196
D009444,D018458,0.11496870107189847
D009444,D018781,0.11365008128173963
D009444,D018860,0.10610043388705401
D009444,D018917,0.11529896238780442
D009444,D018980,0.11079888595450302
D009444,D019150,0.11815775357305172
D009444,D019462,0.11075508944554976
D009444,D019574,0.1373141248922772
D009444,D019636,0.21771107572783893
D009444,D019954,0.2094733628171312
D009444,D020019,0.111501048
D009444,D020078,0.11576082676372497
D009444,D020146,0.10255925916209593
D009444,D020163,0.10815495917075504
D009444,D020176,0.10678199933046095
D009444,D020178,0.11463835882278876
D009444,D020181,0.14046474323184155
D009444,D020182,0.10971817996744179
D009444,D020183,0.10471153323085529
D009444,D020184,0.10601615668840347
D009444,D020186,0.1092756920043172
D009444,D020187,0.11150488138492369
D009444,D020188,0.10562070105770087
D009444,D020189,0.10904302255523284
D009444,D020194,0.10205909009116718
D009444,D020196,0.21286506656514356
D009444,D020204,0.10788576968004973
D009444,D020205,0.10792909784495741
D009444,D020206,0.10367375721682037
D009444,D020217,0.10989152411577066
D009444,D020221,0.11360224630924212
D009444,D020225,0.10413812229592354
D009444,D020238,0.1094481079148999
D009444,D020258,0.17351208082823977
D009444,D020277,0.43088051770252356
D009444,D020288,0.1060347405262457
D009444,D020293,0.45372666062713646
D009444,D020301,0.11811251757330805
D009444,D020306,0.13991219450235476
D009444,D020323,0.11175236607866923
D009444,D020333,0.11023156951092761
D009444,D020335,0.11684318073313715
D009444,D020336,0.11035492091700175
D009444,D020338,0.11314690645782459
D009444,D020339,0.1245155578710631
D009444,D020361,0.14362352638477244
D009444,D020362,0.10714785459476477
D009444,D020364,0.32919441126129245
D009444,D020371,0.104286986
D009444,D020417,0.10901124464777705
D009444,D020421,0.15081240811817537
D009444,D020424,0.38792722900359833
D009444,D020425,0.35469094972071047
D009444,D020426,0.4144570602435572
D009444,D020427,0.35836997637335355
D009444,D020429,0.371418062
D009444,D020431,0.12246631553541958
D009444,D020432,0.11887423608583644
D009444,D020433,0.1431181416469039
D009444,D020447,0.14422017962770753
D009444,D020511,0.36537368313645113
D009444,D020513,0.24239655938543558
D009444,D020521,0.17889950329758317
D009444,D020734,0.17448710586018115
D009444,D020752,0.1677746602681651
D009444,D020754,0.13002395403110173
D009444,D020758,0.12041816374918075
D009444,D020760,0.11377623366291448
D009444,D020774,0.10732584387928253
D009444,D020779,0.10750860422312061
D009444,D020795,0.11130425530179038
D009444,D020818,0.10417302242341604
D009444,D020819,0.13007280171182373
D009444,D020828,0.10998141677533906
D009444,D020879,0.17872156693282942
D009444,D020886,0.1582305959010227
D009444,D020919,0.17334448361264695
D009444,D020921,0.1145961070937429
D009444,D020922,0.10798562391534275
D009444,D020923,0.11589878605752715
D009444,D020953,0.10716227998539773
D009444,D020955,0.10277133642548801
D009444,D024801,0.18590680550424285
D009444,D025962,0.1143333403041242
D009444,D029241,0.10471767046166858
D009444,D029242,0.1082907230425439
D009444,D029461,0.10166958620657533
D009444,D034081,0.13047088967435708
D009444,D038223,0.10880487343374674
D009444,D038642,0.1103896011142456
D009444,D046608,0.10756978360337663
D009444,D047748,0.11067194069822509
D009444,D049290,0.092503277
D009444,D050798,0.10469425517102271
D009444,D051298,0.10829129794904033
D009444,D051299,0.10968316658944417
D009444,D051302,0.10398230277467731
D009444,D051303,0.12582598756851698
D009444,D052245,0.10404637579956699
D009444,D052516,0.11079424128273843
D009444,D052536,0.099076972
D009444,D052537,0.099880371
D009444,D052556,0.10549426916847675
D009444,D052879,0.10517526574673249
D009444,D052880,0.2571950589285654
D009444,D052919,0.0982675
D009444,D052958,0.33327836433182767
D009444,D053578,0.10372077244272342
D009444,D053608,0.11031727406815865
D009444,D054000,0.110188678
D009444,D054038,0.11112207273645605
D009444,D054080,0.1028312272731762
D009444,D054091,0.10778449894290079
D009444,D054546,0.10374436037538068
D009444,D054969,0.16111116232993686
D009444,D054970,0.11039019233891931
D009444,D054971,0.14294602885834232
D009444,D054972,0.1093429391061627
D009444,D054975,0.097902486
D009444,D055622,0.24066874104517644
D009444,D055948,0.11681649330484804
D009444,D055955,0.10302405503200773
D009444,D055958,0.3058126944645924
D009444,D056806,0.11640838401233473
D009444,D057177,0.16161881302939873
D009444,D057178,0.10045158506407466
D009444,D057774,0.10353892680188195
D009444,D058088,0.21818356295901156
D009444,D058494,0.11102818940812642
D009444,D058496,0.11082155692534386
D009444,D058502,0.10743155854531714
D009444,D059348,0.40581416573766116
D009444,D059409,0.1079872960051014
D009444,D060486,0.099681797
D009444,D060545,0.31041781685547876
D009444,D061219,0.1044148652047913
D009444,D061220,0.10493208119633401
D009444,D061221,0.11186828218296732
D009444,D061223,0.12138035998407255
D009444,D061226,0.1089202108659878
D009444,D061247,0.10465586277003602
D009444,D061285,0.10332810595503865
D009444,D063205,0.10867494207754855
D009444,D064128,0.10355925083831623
D009444,D065166,0.1084871717298757
D009444,D065706,0.10524378107473749
D009444,D065707,0.10366695027352532
D009444,D065708,0.10264735486663497
D009455,D000160,0.21398765781515067
D009455,D000699,0.4361600359540452
D009455,D000857,0.18551521711055832
D009455,D001750,0.19576724083495567
D009455,D003294,0.18115118063837574
D009455,D005879,0.18129843122875927
D009455,D006211,0.1483337708380837
D009455,D006623,0.17766474399921237
D009455,D007319,0.19909779823265217
D009455,D009456,0.7560185689399588
D009455,D009459,0.17169586383711358
D009455,D009461,0.324745027
D009455,D009464,0.63061337
D009455,D009468,0.5752913069215937
D009455,D009471,0.1909176181520303
D009455,D009472,0.1720186438924472
D009455,D009494,0.18146614720363086
D009455,D009542,0.17316331527771314
D009455,D009759,0.1986027542234577
D009455,D009800,0.14289709880132118
D009455,D009849,0.15134567531713997
D009455,D009886,0.20479990522531982
D009455,D009896,0.20019094160464065
D009455,D009901,0.23505491971434558
D009455,D009902,0.20136329400084504
D009455,D009917,0.17696747777552602
D009455,D010211,0.1878280838164442
D009455,D010243,0.2510543055741842
D009455,D010245,0.3690562732073249
D009455,D010264,0.2053657737634705
D009455,D010291,0.2033590244623476
D009455,D010292,0.18934335317028655
D009455,D010300,0.22533626470302986
D009455,D010301,0.14754344405099662
D009455,D010302,0.19285124112304253
D009455,D010468,0.228599402
D009455,D010523,0.6495246322966456
D009455,D010524,0.7633880355895566
D009455,D010591,0.16901329281036587
D009455,D010661,0.18842666237959516
D009455,D010845,0.15210086200002723
D009455,D010871,0.43424667523020377
D009455,D010899,0.15377416711223213
D009455,D010900,0.2430251542139492
D009455,D010911,0.4660752003111578
D009455,D011007,0.16678280342768925
D009455,D011051,0.4206752908276961
D009455,D011052,0.3499013500482804
D009455,D011115,0.5602461864349944
D009455,D011128,0.45139337253808787
D009455,D011129,0.5069824584024222
D009455,D011218,0.17341708827090258
D009455,D011304,0.16363299306022666
D009455,D011557,0.16867313345035892
D009455,D011559,0.18221934729188055
D009455,D011595,0.19180405445039667
D009455,D011596,0.2152235495637252
D009455,D011681,0.20457585027033104
D009455,D011782,0.19701956084976574
D009455,D011843,0.4969830047887177
D009455,D012019,0.47265499811123207
D009455,D012021,0.19329382557628683
D009455,D012035,0.41081960733308565
D009455,D012133,0.1725463473403662
D009455,D012148,0.17841507310375068
D009455,D012202,0.16783200677002777
D009455,D012415,0.1473678334590375
D009455,D012497,0.14375337562164534
D009455,D012585,0.4651580951653507
D009455,D012607,0.17793584480031543
D009455,D012608,0.1787251470676521
D009455,D012618,0.11851810255608904
D009455,D012640,0.23765084581722898
D009455,D012678,0.27697391104932173
D009455,D012791,0.1496525861971101
D009455,D012851,0.180459825
D009455,D012887,0.2243243277691171
D009455,D012891,0.22184907264018822
D009455,D012892,0.1963804651684722
D009455,D012893,0.26375884128000515
D009455,D013009,0.15342234437431232
D009455,D013035,0.20387723432418453
D009455,D013036,0.17839424400735265
D009455,D013064,0.22463652972541123
D009455,D013106,0.2133609840481065
D009455,D013117,0.19902571387393092
D009455,D013118,0.2661184782300891
D009455,D013119,0.22899499470387044
D009455,D013120,0.4678872620617157
D009455,D013132,0.20767382499824824
D009455,D013226,0.19687481234262172
D009455,D013285,0.21129848908548507
D009455,D013341,0.22864928376837854
D009455,D013342,0.1796252747833433
D009455,D013344,0.16941101926729016
D009455,D013345,0.20643106087866925
D009455,D013349,0.1680039890019758
D009455,D013353,0.16113248802028568
D009455,D013494,0.17099862707602292
D009455,D013547,0.16142047
D009455,D013575,0.20174361638071595
D009455,D013595,0.1865114582967911
D009455,D013606,0.1526312293304946
D009455,D013631,0.4188187520610732
D009455,D013641,0.42168661353297887
D009455,D013651,0.18030725586381358
D009455,D013661,0.1600414024063837
D009455,D013746,0.17619982705794515
D009455,D013786,0.16898176653420696
D009455,D013901,0.4598106066846327
D009455,D013981,0.20081362683491913
D009455,D014012,0.19225801288777616
D009455,D014125,0.17292845270056617
D009455,D014202,0.19598182854030394
D009455,D014277,0.18907978214558205
D009455,D014313,0.16899536221108816
D009455,D014390,0.18841663008514084
D009455,D014402,0.19345948143093566
D009455,D014474,0.2345965323820553
D009455,D014607,0.16843321105643821
D009455,D014653,0.16353831200347316
D009455,D014715,0.18941284165510167
D009455,D014717,0.202653196
D009455,D014786,0.2421605024316415
D009455,D014826,0.18926491144511676
D009455,D014832,0.2063187930914269
D009455,D014884,0.14497782066481396
D009455,D014899,0.1668941612206267
D009455,D014901,0.17722769582816747
D009455,D014929,0.14112914666668586
D009455,D015051,0.1675717402052775
D009455,D015173,0.5105189959280815
D009455,D015175,0.2476231311863955
D009455,D015211,0.14854710423801273
D009455,D015324,0.1299748962394146
D009455,D015325,0.14274371528545238
D009455,D015354,0.1791640917633303
D009455,D015418,0.18003196879692218
D009455,D015419,0.43198218783241976
D009455,D015493,0.16682054998718238
D009455,D015518,0.17206223656401584
D009455,D015594,0.1526583638114733
D009455,D015835,0.24021763673731691
D009455,D015840,0.17794661171586204
D009455,D015845,0.16124639829290488
D009455,D016135,0.2015139858509289
D009455,D016136,0.17358063251787384
D009455,D016137,0.14328805712582246
D009455,D016262,0.34073885796464354
D009455,D016518,0.6628235210167795
D009455,D016750,0.35208318516456305
D009455,D016781,0.16083439167451977
D009455,D016862,0.15196402902704234
D009455,D016878,0.42622484946424544
D009455,D017042,0.12812290497901152
D009455,D017096,0.21708064630221693
D009455,D017246,0.35733362247854555
D009455,D017253,0.782640655
D009455,D017285,0.41466208647945624
D009455,D017624,0.18023901466730385
D009455,D017769,0.43668410187951123
D009455,D018318,0.7408687944055267
D009455,D018319,0.6737224580504148
D009455,D018458,0.17518418277714992
D009455,D018781,0.1703926999889232
D009455,D018860,0.13536204979091312
D009455,D018917,0.16976819691206027
D009455,D018980,0.1657926730257059
D009455,D019462,0.16696182150805933
D009455,D019574,0.5721202045639903
D009455,D020078,0.16040570344498276
D009455,D020146,0.12823426982272443
D009455,D020163,0.15597478005088708
D009455,D020176,0.14509056393722158
D009455,D020178,0.17476990271773546
D009455,D020181,0.20397543777834465
D009455,D020182,0.1616903290365964
D009455,D020183,0.11828516805990193
D009455,D020184,0.13323275981978794
D009455,D020186,0.1502660079877956
D009455,D020187,0.16132675078941633
D009455,D020188,0.13109506106906982
D009455,D020189,0.15195936655142078
D009455,D020194,0.12741522916093592
D009455,D020196,0.2885230094232511
D009455,D020204,0.1376362586601908
D009455,D020205,0.13786702790199526
D009455,D020206,0.13612422692103573
D009455,D020217,0.1612767823855736
D009455,D020221,0.17132305317718516
D009455,D020225,0.13352106320869306
D009455,D020238,0.15112422250992982
D009455,D020258,0.24131580997697766
D009455,D020277,0.43644582955205974
D009455,D020288,0.37053813014932885
D009455,D020293,0.20172253749341781
D009455,D020301,0.17854771364459826
D009455,D020306,0.20324350022793797
D009455,D020323,0.15908635771505614
D009455,D020333,0.14041486163852343
D009455,D020335,0.17132491732241906
D009455,D020336,0.14883914913003532
D009455,D020338,0.15605796096600846
D009455,D020339,0.5378158185297273
D009455,D020361,0.2582524790913922
D009455,D020362,0.1785625997817782
D009455,D020364,0.4406161588346184
D009455,D020371,0.1394149291821884
D009455,D020417,0.14867010839770872
D009455,D020421,0.21527552593280813
D009455,D020424,0.47191354825493637
D009455,D020425,0.4322843966304079
D009455,D020426,0.5044469876001088
D009455,D020427,0.4366151311412563
D009455,D020429,0.45208355579941406
D009455,D020431,0.1778316894842455
D009455,D020432,0.16012750091525582
D009455,D020433,0.20672236112616402
D009455,D020447,0.20787948013731147
D009455,D020511,0.4558637922771485
D009455,D020513,0.31180733124198945
D009455,D020521,0.24855758950726764
D009455,D020734,0.24326803763144983
D009455,D020754,0.1923630966207987
D009455,D020758,0.18110325273360872
D009455,D020760,0.1678542867564857
D009455,D020774,0.1483623225072212
D009455,D020779,0.1286813937823869
D009455,D020795,0.1560753881719747
D009455,D020818,0.13026287844014997
D009455,D020819,0.19186205384531602
D009455,D020828,0.13644283568256343
D009455,D020879,0.24777316032496813
D009455,D020886,0.2239820811110121
D009455,D020919,0.24185791611827323
D009455,D020921,0.1697900575541585
D009455,D020922,0.13642162995381063
D009455,D020923,0.17593251452867142
D009455,D020955,0.12185294028872848
D009455,D024801,0.2562093484288003
D009455,D025962,0.1442706099528538
D009455,D029241,0.1379464172341554
D009455,D029242,0.1560839428077479
D009455,D029461,0.12002069445529495
D009455,D034081,0.1468799569567159
D009455,D038223,0.15651020315149808
D009455,D038642,0.1522879070485443
D009455,D046608,0.13767760679619154
D009455,D047748,0.16231112024163855
D009455,D049290,0.10093064000060847
D009455,D050798,0.13038981881651496
D009455,D051298,0.1438674888796728
D009455,D051299,0.1509977677034235
D009455,D051302,0.12650495777966558
D009455,D051303,0.18712424382218856
D009455,D052245,0.14405239492310046
D009455,D052516,0.1706427930090148
D009455,D052536,0.11398459552382564
D009455,D052537,0.11851463927342505
D009455,D052556,0.14824381553213067
D009455,D052879,0.13117314164672272
D009455,D052880,0.32902065660595853
D009455,D052919,0.10832641795867808
D009455,D052958,0.42235659697659883
D009455,D053578,0.16481475197205459
D009455,D053608,0.15548021559813766
D009455,D054000,0.20813017861521937
D009455,D054038,0.16114420762867188
D009455,D054080,0.1291929335537078
D009455,D054091,0.13534148515697847
D009455,D054969,0.22710033507048827
D009455,D054970,0.13426421008674627
D009455,D054971,0.20652188814691969
D009455,D054972,0.1469533900305956
D009455,D054975,0.31758153416206636
D009455,D055622,0.30971526001823696
D009455,D055948,0.17714141475273587
D009455,D055955,0.1300227165457495
D009455,D055958,0.3781048778949656
D009455,D056806,0.1768450193730599
D009455,D057177,0.22780719682619824
D009455,D057178,0.12300842607638299
D009455,D057774,0.12227207252121267
D009455,D058088,0.2851392754035621
D009455,D058494,0.1337733086218728
D009455,D058496,0.13906240198549608
D009455,D058502,0.12704955556826064
D009455,D059348,0.4934806040326027
D009455,D059409,0.14772310916010528
D009455,D060486,0.11470731566140802
D009455,D060545,0.38217501222124334
D009455,D061219,0.12215075099295977
D009455,D061220,0.12940925114055207
D009455,D061221,0.16956566361510172
D009455,D061223,0.18225298686174915
D009455,D061226,0.1585206386180721
D009455,D061247,0.11986326166999559
D009455,D061285,0.1206913630480632
D009455,D063205,0.12470038094482346
D009455,D064128,0.11815532460167466
D009455,D065166,0.1236326943160502
D009455,D065706,0.12131692011963033
D009455,D065707,0.11457786050017656
D009455,D065708,0.12203881248344017
D009456,D000160,0.18561247239775613
D009456,D000699,0.4124914592476152
D009456,D000857,0.15875201148022172
